time,alt_z,roll,pitch,m_hat,n0_x,n0_y,n0_z
39.104,-0.016,-0.032,-0.062,0.000,0.0000,0.0000,0.0000
39.154,-0.016,-0.031,-0.061,0.000,0.0000,0.0000,0.0000
39.204,-0.016,-0.031,-0.060,0.000,0.0000,0.0000,0.0000
39.254,-0.016,-0.030,-0.060,0.000,0.0000,0.0000,0.0000
39.304,-0.016,-0.030,-0.058,0.000,0.0000,0.0000,0.0000
39.354,-0.016,-0.030,-0.057,0.000,0.0000,0.0000,0.0000
39.404,-0.016,-0.030,-0.056,0.000,0.0000,0.0000,0.0000
39.454,-0.016,-0.030,-0.055,0.000,0.0000,0.0000,0.0000
39.504,-0.016,-0.029,-0.054,0.000,0.0000,0.0000,0.0000
39.554,-0.016,-0.029,-0.053,0.000,0.0000,0.0000,0.0000
39.604,-0.015,-0.029,-0.053,0.000,0.0000,0.0000,0.0000
39.654,-0.015,-0.029,-0.052,0.000,0.0000,0.0000,0.0000
39.704,-0.015,-0.029,-0.051,0.000,0.0000,0.0000,0.0000
39.754,-0.015,-0.028,-0.050,0.000,0.0000,0.0000,0.0000
39.804,-0.015,-0.028,-0.049,0.000,0.0000,0.0000,0.0000
39.854,-0.015,-0.027,-0.049,0.000,0.0000,0.0000,0.0000
39.904,-0.015,-0.027,-0.048,0.000,0.0000,0.0000,0.0000
39.954,-0.015,-0.027,-0.048,0.000,0.0000,0.0000,0.0000
40.004,-0.015,-0.027,-0.048,0.000,0.0000,0.0000,0.0000
40.054,-0.015,-0.027,-0.048,0.000,0.0000,0.0000,0.0000
40.104,-0.015,-0.027,-0.048,0.000,0.0000,0.0000,0.0000
40.154,-0.015,-0.028,-0.047,0.000,0.0000,0.0000,0.0000
40.204,-0.015,-0.028,-0.048,0.000,0.0000,0.0000,0.0000
40.254,-0.015,-0.028,-0.048,0.000,0.0000,0.0000,0.0000
40.304,-0.015,-0.029,-0.049,0.000,0.0000,0.0000,0.0000
40.354,-0.015,-0.029,-0.049,0.000,0.0000,0.0000,0.0000
40.404,-0.014,-0.030,-0.049,0.000,0.0000,0.0000,0.0000
40.454,-0.014,-0.030,-0.049,0.000,0.0000,0.0000,0.0000
40.504,-0.014,-0.031,-0.049,0.000,0.0000,0.0000,0.0000
40.554,-0.014,-0.032,-0.050,0.000,0.0000,0.0000,0.0000
40.604,-0.014,-0.033,-0.050,0.000,0.0000,0.0000,0.0000
40.654,-0.014,-0.034,-0.050,0.000,0.0000,0.0000,0.0000
40.704,-0.014,-0.035,-0.051,0.000,0.0000,0.0000,0.0000
40.754,-0.014,-0.036,-0.051,0.000,0.0000,0.0000,0.0000
40.804,-0.014,-0.036,-0.051,0.000,0.0000,0.0000,0.0000
40.854,-0.014,-0.037,-0.051,0.000,0.0000,0.0000,0.0000
40.904,-0.014,-0.038,-0.052,0.000,0.0000,0.0000,0.0000
40.954,-0.014,-0.039,-0.053,0.000,0.0000,0.0000,0.0000
41.004,-0.014,-0.040,-0.053,0.000,0.0000,0.0000,0.0000
41.054,-0.014,-0.040,-0.054,0.000,0.0000,0.0000,0.0000
41.104,-0.014,-0.043,-0.055,0.000,0.0000,0.0000,0.0000
41.154,-0.014,-0.043,-0.055,0.000,0.0000,0.0000,0.0000
41.204,-0.013,-0.044,-0.056,0.000,0.0000,0.0000,0.0000
41.254,-0.013,-0.045,-0.056,0.000,0.0000,0.0000,0.0000
41.304,-0.013,-0.046,-0.057,0.000,0.0000,0.0000,0.0000
41.354,-0.013,-0.048,-0.058,0.000,0.0000,0.0000,0.0000
41.404,-0.013,-0.049,-0.059,0.000,0.0000,0.0000,0.0000
41.454,-0.013,-0.050,-0.059,0.000,0.0000,0.0000,0.0000
41.504,-0.013,-0.052,-0.060,0.000,0.0000,0.0000,0.0000
41.554,-0.013,-0.053,-0.061,0.000,0.0000,0.0000,0.0000
41.604,-0.013,-0.054,-0.062,0.000,0.0000,0.0000,0.0000
41.654,-0.013,-0.056,-0.064,0.000,0.0000,0.0000,0.0000
41.704,-0.013,-0.056,-0.065,0.000,0.0000,0.0000,0.0000
41.754,-0.013,-0.058,-0.067,0.000,0.0000,0.0000,0.0000
41.804,-0.013,-0.059,-0.069,0.000,0.0000,0.0000,0.0000
41.854,-0.013,-0.060,-0.071,0.000,0.0000,0.0000,0.0000
41.904,-0.013,-0.061,-0.073,0.000,0.0000,0.0000,0.0000
41.954,-0.013,-0.062,-0.076,0.000,0.0000,0.0000,0.0000
42.004,-0.013,-0.063,-0.071,0.000,0.0000,0.0000,0.0000
42.054,-0.013,-0.064,-0.073,0.000,0.0000,0.0000,0.0000
42.104,-0.013,-0.065,-0.075,0.000,0.0000,0.0000,0.0000
42.154,-0.014,-0.066,-0.078,0.000,0.0000,0.0000,0.0000
42.204,-0.014,-0.067,-0.080,0.000,0.0000,0.0000,0.0000
42.254,-0.014,-0.068,-0.082,0.000,0.0000,0.0000,0.0000
42.304,-0.014,-0.068,-0.086,0.000,0.0000,0.0000,0.0000
42.354,-0.015,-0.069,-0.088,0.000,0.0000,0.0000,0.0000
42.404,-0.015,-0.069,-0.090,0.000,0.0000,0.0000,0.0000
42.454,-0.015,-0.070,-0.092,0.000,0.0000,0.0000,0.0000
42.504,-0.015,-0.071,-0.096,0.000,0.0000,0.0000,0.0000
42.554,-0.015,-0.071,-0.099,0.000,0.0000,0.0000,0.0000
42.604,-0.016,-0.072,-0.103,0.000,0.0000,0.0000,0.0000
42.654,-0.016,-0.073,-0.106,0.000,0.0000,0.0000,0.0000
42.704,-0.016,-0.073,-0.111,0.000,0.0000,0.0000,0.0000
42.754,-0.016,-0.074,-0.113,0.000,0.0000,0.0000,0.0000
42.804,-0.017,-0.075,-0.116,0.000,0.0000,0.0000,0.0000
42.854,-0.017,-0.075,-0.121,0.000,0.0000,0.0000,0.0000
42.904,-0.017,-0.076,-0.123,0.000,0.0000,0.0000,0.0000
42.954,-0.017,-0.076,-0.126,0.000,0.0000,0.0000,0.0000
43.004,-0.017,-0.076,-0.128,0.000,0.0000,0.0000,0.0000
43.054,-0.018,-0.077,-0.132,0.000,0.0000,0.0000,0.0000
43.104,-0.018,-0.077,-0.134,0.000,0.0000,0.0000,0.0000
43.154,-0.018,-0.077,-0.135,0.000,0.0000,0.0000,0.0000
43.204,-0.018,-0.077,-0.137,0.000,0.0000,0.0000,0.0000
43.254,-0.018,-0.077,-0.139,0.000,0.0000,0.0000,0.0000
43.304,-0.019,-0.077,-0.143,0.000,0.0000,0.0000,0.0000
43.354,-0.019,-0.077,-0.144,0.000,0.0000,0.0000,0.0000
43.404,-0.019,-0.077,-0.145,0.000,0.0000,0.0000,0.0000
43.454,-0.019,-0.077,-0.145,0.000,0.0000,0.0000,0.0000
43.504,-0.019,-0.078,-0.149,0.000,0.0000,0.0000,0.0000
43.554,-0.019,-0.078,-0.151,0.000,0.0000,0.0000,0.0000
43.604,-0.019,-0.078,-0.152,0.000,0.0000,0.0000,0.0000
43.654,-0.019,-0.078,-0.153,0.000,0.0000,0.0000,0.0000
43.704,-0.020,-0.078,-0.155,0.000,0.0000,0.0000,0.0000
43.754,-0.020,-0.078,-0.156,0.000,0.0000,0.0000,0.0000
43.804,-0.020,-0.078,-0.158,0.000,0.0000,0.0000,0.0000
43.854,-0.020,-0.078,-0.159,0.000,0.0000,0.0000,0.0000
43.904,-0.020,-0.078,-0.161,0.000,0.0000,0.0000,0.0000
43.954,-0.020,-0.078,-0.163,0.000,0.0000,0.0000,0.0000
44.004,-0.020,-0.078,-0.164,0.000,0.0000,0.0000,0.0000
44.054,-0.020,-0.077,-0.164,0.000,0.0000,0.0000,0.0000
44.104,-0.020,-0.078,-0.166,0.000,0.0000,0.0000,0.0000
44.154,-0.020,-0.078,-0.167,0.000,0.0000,0.0000,0.0000
44.204,-0.020,-0.078,-0.168,0.000,0.0000,0.0000,0.0000
44.254,-0.020,-0.078,-0.169,0.000,0.0000,0.0000,0.0000
44.304,-0.020,-0.078,-0.169,0.000,0.0000,0.0000,0.0000
44.354,-0.020,-0.078,-0.169,0.000,0.0000,0.0000,0.0000
44.404,-0.020,-0.078,-0.169,0.000,0.0000,0.0000,0.0000
44.454,-0.020,-0.079,-0.169,0.000,0.0000,0.0000,0.0000
44.504,-0.020,-0.079,-0.170,0.000,0.0000,0.0000,0.0000
44.554,-0.020,-0.079,-0.170,0.000,0.0000,0.0000,0.0000
44.604,-0.020,-0.080,-0.171,0.000,0.0000,0.0000,0.0000
44.654,-0.020,-0.081,-0.171,0.000,0.0000,0.0000,0.0000
44.704,-0.020,-0.082,-0.171,0.000,0.0000,0.0000,0.0000
44.754,-0.020,-0.082,-0.171,0.000,0.0000,0.0000,0.0000
44.804,-0.020,-0.082,-0.171,0.000,0.0000,0.0000,0.0000
44.854,-0.020,-0.082,-0.170,0.000,0.0000,0.0000,0.0000
44.904,-0.020,-0.083,-0.170,0.000,0.0000,0.0000,0.0000
44.954,-0.020,-0.083,-0.171,0.000,0.0000,0.0000,0.0000
45.004,-0.020,-0.084,-0.170,0.000,0.0000,0.0000,0.0000
45.054,-0.020,-0.084,-0.170,0.000,0.0000,0.0000,0.0000
45.104,-0.020,-0.086,-0.169,0.000,0.0000,0.0000,0.0000
45.154,-0.020,-0.086,-0.169,0.000,0.0000,0.0000,0.0000
45.204,-0.020,-0.086,-0.169,0.000,0.0000,0.0000,0.0000
45.254,-0.020,-0.086,-0.169,0.000,0.0000,0.0000,0.0000
45.304,-0.019,-0.088,-0.168,0.000,0.0000,0.0000,0.0000
45.354,-0.019,-0.089,-0.168,0.000,0.0000,0.0000,0.0000
45.404,-0.019,-0.089,-0.167,0.000,0.0000,0.0000,0.0000
45.454,-0.019,-0.091,-0.165,0.000,0.0000,0.0000,0.0000
45.504,-0.019,-0.092,-0.164,0.000,0.0000,0.0000,0.0000
45.554,-0.019,-0.093,-0.163,0.000,0.0000,0.0000,0.0000
45.604,-0.019,-0.093,-0.163,0.000,0.0000,0.0000,0.0000
45.654,-0.019,-0.095,-0.162,0.000,0.0000,0.0000,0.0000
45.704,-0.018,-0.095,-0.159,0.000,0.0000,0.0000,0.0000
45.754,-0.018,-0.096,-0.159,0.000,0.0000,0.0000,0.0000
45.804,-0.018,-0.096,-0.158,0.000,0.0000,0.0000,0.0000
45.854,-0.018,-0.097,-0.157,0.000,0.0000,0.0000,0.0000
45.904,-0.018,-0.097,-0.157,0.000,0.0000,0.0000,0.0000
45.954,-0.018,-0.098,-0.156,0.000,0.0000,0.0000,0.0000
46.004,-0.018,-0.098,-0.155,0.000,0.0000,0.0000,0.0000
46.054,-0.018,-0.099,-0.154,0.000,0.0000,0.0000,0.0000
46.104,-0.017,-0.100,-0.152,0.000,0.0000,0.0000,0.0000
46.154,-0.017,-0.101,-0.151,0.000,0.0000,0.0000,0.0000
46.204,-0.017,-0.101,-0.150,0.000,0.0000,0.0000,0.0000
46.254,-0.017,-0.102,-0.148,0.000,0.0000,0.0000,0.0000
46.304,-0.017,-0.102,-0.147,0.000,0.0000,0.0000,0.0000
46.354,-0.016,-0.102,-0.145,0.000,0.0000,0.0000,0.0000
46.404,-0.016,-0.103,-0.144,0.000,0.0000,0.0000,0.0000
46.454,-0.016,-0.104,-0.143,0.000,0.0000,0.0000,0.0000
46.504,-0.016,-0.104,-0.143,0.000,0.0000,0.0000,0.0000
46.554,-0.016,-0.104,-0.142,0.000,0.0000,0.0000,0.0000
46.604,-0.016,-0.105,-0.141,0.000,0.0000,0.0000,0.0000
46.654,-0.015,-0.106,-0.140,0.000,0.0000,0.0000,0.0000
46.704,-0.015,-0.107,-0.138,0.000,0.0000,0.0000,0.0000
46.754,-0.015,-0.107,-0.137,0.000,0.0000,0.0000,0.0000
46.804,-0.015,-0.107,-0.136,0.000,0.0000,0.0000,0.0000
46.854,-0.015,-0.107,-0.135,0.000,0.0000,0.0000,0.0000
46.904,-0.014,-0.108,-0.133,0.000,0.0000,0.0000,0.0000
46.954,-0.014,-0.108,-0.132,0.000,0.0000,0.0000,0.0000
47.004,-0.014,-0.108,-0.131,0.000,0.0000,0.0000,0.0000
47.054,-0.014,-0.109,-0.130,0.000,0.0000,0.0000,0.0000
47.104,-0.013,-0.109,-0.129,0.000,0.0000,0.0000,0.0000
47.154,-0.013,-0.109,-0.127,0.000,0.0000,0.0000,0.0000
47.204,-0.013,-0.110,-0.126,0.000,0.0000,0.0000,0.0000
47.254,-0.013,-0.110,-0.126,0.000,0.0000,0.0000,0.0000
47.304,-0.012,-0.110,-0.123,0.000,0.0000,0.0000,0.0000
47.354,-0.012,-0.111,-0.123,0.000,0.0000,0.0000,0.0000
47.404,-0.012,-0.111,-0.121,0.000,0.0000,0.0000,0.0000
47.454,-0.011,-0.110,-0.121,0.000,0.0000,0.0000,0.0000
47.504,-0.011,-0.110,-0.119,0.000,0.0000,0.0000,0.0000
47.554,-0.011,-0.109,-0.118,0.000,0.0000,0.0000,0.0000
47.604,-0.011,-0.109,-0.117,0.000,0.0000,0.0000,0.0000
47.654,-0.010,-0.109,-0.116,0.000,0.0000,0.0000,0.0000
47.704,-0.010,-0.108,-0.115,0.000,0.0000,0.0000,0.0000
47.754,-0.010,-0.108,-0.114,0.000,0.0000,0.0000,0.0000
47.804,-0.009,-0.107,-0.112,0.000,0.0000,0.0000,0.0000
47.854,-0.008,-0.107,-0.111,0.000,0.0000,0.0000,0.0000
47.904,-0.008,-0.107,-0.111,0.000,0.0000,0.0000,0.0000
47.954,-0.008,-0.106,-0.111,0.000,0.0000,0.0000,0.0000
48.004,-0.007,-0.105,-0.108,0.000,0.0000,0.0000,0.0000
48.054,-0.007,-0.104,-0.107,0.000,0.0000,0.0000,0.0000
48.104,-0.006,-0.102,-0.106,0.000,0.0000,0.0000,0.0000
48.154,-0.005,-0.101,-0.105,0.000,0.0000,0.0000,0.0000
48.204,-0.005,-0.100,-0.104,0.000,0.0000,0.0000,0.0000
48.254,-0.005,-0.099,-0.104,0.000,0.0000,0.0000,0.0000
48.304,-0.004,-0.098,-0.103,0.000,0.0000,0.0000,0.0000
48.354,-0.004,-0.097,-0.103,0.000,0.0000,0.0000,0.0000
48.404,-0.004,-0.096,-0.102,0.000,0.0000,0.0000,0.0000
48.454,-0.003,-0.094,-0.101,0.000,0.0000,0.0000,0.0000
48.504,-0.003,-0.093,-0.100,0.000,0.0000,0.0000,0.0000
48.554,-0.003,-0.092,-0.099,0.000,0.0000,0.0000,0.0000
48.604,-0.002,-0.092,-0.098,0.000,0.0000,0.0000,0.0000
48.654,-0.002,-0.090,-0.097,0.000,0.0000,0.0000,0.0000
48.704,-0.002,-0.089,-0.096,0.000,0.0000,0.0000,0.0000
48.754,-0.001,-0.088,-0.096,0.000,0.0000,0.0000,0.0000
48.804,-0.001,-0.088,-0.095,0.000,0.0000,0.0000,0.0000
48.854,-0.001,-0.087,-0.094,0.000,0.0000,0.0000,0.0000
48.904,-0.001,-0.085,-0.093,0.000,0.0000,0.0000,0.0000
48.954,-0.001,-0.084,-0.092,0.000,0.0000,0.0000,0.0000
49.004,-0.000,-0.083,-0.091,0.000,0.0000,0.0000,0.0000
49.054,-0.000,-0.083,-0.090,0.000,0.0000,0.0000,0.0000
49.104,-0.000,-0.081,-0.088,0.000,0.0000,0.0000,0.0000
49.154,0.000,-0.080,-0.088,0.000,0.0000,0.0000,0.0000
49.204,0.000,-0.079,-0.087,0.000,0.0000,0.0000,0.0000
49.254,0.000,-0.079,-0.087,0.000,0.0000,0.0000,0.0000
49.304,0.001,-0.078,-0.085,0.000,0.0000,0.0000,0.0000
49.354,0.001,-0.077,-0.084,0.000,0.0000,0.0000,0.0000
49.404,0.001,-0.076,-0.083,0.000,0.0000,0.0000,0.0000
49.454,0.001,-0.076,-0.083,0.000,0.0000,0.0000,0.0000
49.504,0.001,-0.074,-0.081,0.000,0.0000,0.0000,0.0000
49.554,0.001,-0.073,-0.080,0.000,0.0000,0.0000,0.0000
49.604,0.001,-0.072,-0.080,0.000,0.0000,0.0000,0.0000
49.654,0.001,-0.070,-0.078,0.000,0.0000,0.0000,0.0000
49.704,0.001,-0.069,-0.077,0.000,0.0000,0.0000,0.0000
49.754,0.001,-0.069,-0.077,0.000,0.0000,0.0000,0.0000
49.804,0.001,-0.069,-0.076,0.000,0.0000,0.0000,0.0000
49.854,0.001,-0.068,-0.076,0.000,0.0000,0.0000,0.0000
49.904,0.001,-0.066,-0.075,0.000,0.0000,0.0000,0.0000
49.954,0.001,-0.066,-0.074,0.000,0.0000,0.0000,0.0000
50.004,0.001,-0.065,-0.073,0.000,0.0000,0.0000,0.0000
50.054,0.001,-0.064,-0.073,0.000,0.0000,0.0000,0.0000
50.104,0.001,-0.064,-0.073,0.000,0.0000,0.0000,0.0000
50.154,0.001,-0.062,-0.071,0.000,0.0000,0.0000,0.0000
50.204,0.001,-0.062,-0.071,0.000,0.0000,0.0000,0.0000
50.254,0.001,-0.061,-0.070,0.000,0.0000,0.0000,0.0000
50.304,0.001,-0.060,-0.069,0.000,0.0000,0.0000,0.0000
50.354,0.001,-0.059,-0.068,0.000,0.0000,0.0000,0.0000
50.404,0.001,-0.058,-0.067,0.000,0.0000,0.0000,0.0000
50.454,0.001,-0.058,-0.067,0.000,0.0000,0.0000,0.0000
50.504,0.001,-0.056,-0.066,0.000,0.0000,0.0000,0.0000
50.554,0.001,-0.056,-0.066,0.000,0.0000,0.0000,0.0000
50.604,0.001,-0.055,-0.066,0.000,0.0000,0.0000,0.0000
50.654,0.001,-0.053,-0.064,0.000,0.0000,0.0000,0.0000
50.704,0.001,-0.052,-0.064,0.000,0.0000,0.0000,0.0000
50.754,0.001,-0.051,-0.063,0.000,0.0000,0.0000,0.0000
50.804,0.001,-0.050,-0.062,0.000,0.0000,0.0000,0.0000
50.854,0.001,-0.049,-0.062,0.000,0.0000,0.0000,0.0000
50.904,0.001,-0.049,-0.061,0.000,0.0000,0.0000,0.0000
50.954,0.001,-0.048,-0.061,0.000,0.0000,0.0000,0.0000
51.004,0.000,-0.046,-0.060,0.000,0.0000,0.0000,0.0000
51.054,0.000,-0.045,-0.059,0.000,0.0000,0.0000,0.0000
51.104,0.000,-0.044,-0.059,0.000,0.0000,0.0000,0.0000
51.154,-0.000,-0.042,-0.058,0.000,0.0000,0.0000,0.0000
51.204,-0.000,-0.041,-0.058,0.000,0.0000,0.0000,0.0000
51.254,-0.001,-0.040,-0.057,0.000,0.0000,0.0000,0.0000
51.304,-0.000,-0.039,-0.056,0.000,0.0000,0.0000,0.0000
51.354,-0.000,-0.039,-0.056,0.000,0.0000,0.0000,0.0000
51.404,-0.000,-0.038,-0.055,0.000,0.0000,0.0000,0.0000
51.454,-0.000,-0.038,-0.055,0.000,0.0000,0.0000,0.0000
51.504,-0.001,-0.037,-0.054,0.000,0.0000,0.0000,0.0000
51.554,-0.001,-0.037,-0.053,0.000,0.0000,0.0000,0.0000
51.604,-0.001,-0.036,-0.052,0.000,0.0000,0.0000,0.0000
51.654,-0.001,-0.035,-0.051,0.000,0.0000,0.0000,0.0000
51.704,-0.001,-0.034,-0.051,0.000,0.0000,0.0000,0.0000
51.754,-0.001,-0.034,-0.050,0.000,0.0000,0.0000,0.0000
51.804,-0.001,-0.034,-0.049,0.000,0.0000,0.0000,0.0000
51.854,-0.001,-0.034,-0.049,0.000,0.0000,0.0000,0.0000
51.904,-0.001,-0.033,-0.048,0.000,0.0000,0.0000,0.0000
51.954,-0.001,-0.033,-0.047,0.000,0.0000,0.0000,0.0000
52.004,-0.001,-0.033,-0.046,0.000,0.0000,0.0000,0.0000
52.054,-0.001,-0.033,-0.046,0.000,0.0000,0.0000,0.0000
52.104,-0.001,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.154,-0.001,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.204,-0.001,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.254,-0.001,-0.033,-0.044,0.000,0.0000,0.0000,0.0000
52.304,-0.001,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.354,-0.002,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.404,-0.002,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.454,-0.002,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.504,-0.002,-0.033,-0.045,0.000,0.0000,0.0000,0.0000
52.554,-0.002,-0.034,-0.046,0.000,0.0000,0.0000,0.0000
52.604,-0.002,-0.034,-0.047,0.000,0.0000,0.0000,0.0000
52.654,-0.002,-0.034,-0.047,0.000,0.0000,0.0000,0.0000
52.704,-0.002,-0.036,-0.048,0.000,0.0000,0.0000,0.0000
52.754,-0.002,-0.036,-0.049,0.000,0.0000,0.0000,0.0000
52.804,-0.002,-0.037,-0.050,0.000,0.0000,0.0000,0.0000
52.854,-0.002,-0.037,-0.051,0.000,0.0000,0.0000,0.0000
52.904,-0.002,-0.038,-0.053,0.000,0.0000,0.0000,0.0000
52.954,-0.002,-0.038,-0.053,0.000,0.0000,0.0000,0.0000
53.004,-0.002,-0.039,-0.054,0.000,0.0000,0.0000,0.0000
53.054,-0.002,-0.039,-0.055,0.000,0.0000,0.0000,0.0000
53.104,-0.003,-0.040,-0.057,0.000,0.0000,0.0000,0.0000
53.154,-0.003,-0.041,-0.058,0.000,0.0000,0.0000,0.0000
53.204,-0.003,-0.041,-0.059,0.000,0.0000,0.0000,0.0000
53.254,-0.003,-0.042,-0.060,0.000,0.0000,0.0000,0.0000
53.304,-0.003,-0.043,-0.062,0.000,0.0000,0.0000,0.0000
53.354,-0.003,-0.044,-0.062,0.000,0.0000,0.0000,0.0000
53.404,-0.003,-0.045,-0.063,0.000,0.0000,0.0000,0.0000
53.454,-0.003,-0.046,-0.064,0.000,0.0000,0.0000,0.0000
53.504,-0.003,-0.046,-0.065,0.000,0.0000,0.0000,0.0000
53.554,-0.003,-0.047,-0.066,0.000,0.0000,0.0000,0.0000
53.604,-0.003,-0.048,-0.067,0.000,0.0000,0.0000,0.0000
53.654,-0.003,-0.048,-0.067,0.000,0.0000,0.0000,0.0000
53.704,-0.003,-0.049,-0.068,0.000,0.0000,0.0000,0.0000
53.754,-0.003,-0.051,-0.071,0.000,0.0000,0.0000,0.0000
53.804,-0.003,-0.051,-0.072,0.000,0.0000,0.0000,0.0000
53.854,-0.003,-0.052,-0.074,0.000,0.0000,0.0000,0.0000
53.904,-0.003,-0.053,-0.075,0.000,0.0000,0.0000,0.0000
53.954,-0.003,-0.053,-0.077,0.000,0.0000,0.0000,0.0000
54.004,-0.003,-0.054,-0.078,0.000,0.0000,0.0000,0.0000
54.054,-0.003,-0.054,-0.079,0.000,0.0000,0.0000,0.0000
54.104,-0.003,-0.057,-0.081,0.000,0.0000,0.0000,0.0000
54.154,-0.003,-0.057,-0.082,0.000,0.0000,0.0000,0.0000
54.204,-0.003,-0.058,-0.084,0.000,0.0000,0.0000,0.0000
54.254,-0.003,-0.058,-0.086,0.000,0.0000,0.0000,0.0000
54.304,-0.003,-0.059,-0.087,0.000,0.0000,0.0000,0.0000
54.354,-0.004,-0.060,-0.082,0.000,0.0000,0.0000,0.0000
54.404,-0.004,-0.061,-0.083,0.000,0.0000,0.0000,0.0000
54.454,-0.004,-0.061,-0.084,0.000,0.0000,0.0000,0.0000
54.504,-0.004,-0.062,-0.086,0.000,0.0000,0.0000,0.0000
54.554,-0.005,-0.063,-0.087,0.000,0.0000,0.0000,0.0000
54.604,-0.005,-0.063,-0.088,0.000,0.0000,0.0000,0.0000
54.654,-0.005,-0.064,-0.089,0.000,0.0000,0.0000,0.0000
54.704,-0.005,-0.066,-0.091,0.000,0.0000,0.0000,0.0000
54.754,-0.005,-0.066,-0.092,0.000,0.0000,0.0000,0.0000
54.804,-0.006,-0.067,-0.093,0.000,0.0000,0.0000,0.0000
54.854,-0.006,-0.067,-0.094,0.000,0.0000,0.0000,0.0000
54.904,-0.006,-0.068,-0.095,0.000,0.0000,0.0000,0.0000
54.954,-0.006,-0.068,-0.097,0.000,0.0000,0.0000,0.0000
55.004,-0.007,-0.069,-0.098,0.000,0.0000,0.0000,0.0000
55.054,-0.007,-0.069,-0.099,0.000,0.0000,0.0000,0.0000
55.104,-0.007,-0.070,-0.101,0.000,0.0000,0.0000,0.0000
55.154,-0.007,-0.070,-0.102,0.000,0.0000,0.0000,0.0000
55.204,-0.008,-0.070,-0.102,0.000,0.0000,0.0000,0.0000
55.254,-0.008,-0.070,-0.104,0.000,0.0000,0.0000,0.0000
55.304,-0.008,-0.071,-0.104,0.000,0.0000,0.0000,0.0000
55.354,-0.008,-0.071,-0.105,0.000,0.0000,0.0000,0.0000
55.404,-0.008,-0.071,-0.106,0.000,0.0000,0.0000,0.0000
55.454,-0.008,-0.071,-0.107,0.000,0.0000,0.0000,0.0000
55.504,-0.009,-0.072,-0.107,0.000,0.0000,0.0000,0.0000
55.554,-0.009,-0.072,-0.108,0.000,0.0000,0.0000,0.0000
55.604,-0.009,-0.072,-0.108,0.000,0.0000,0.0000,0.0000
55.654,-0.009,-0.073,-0.108,0.000,0.0000,0.0000,0.0000
55.704,-0.009,-0.073,-0.108,0.000,0.0000,0.0000,0.0000
55.754,-0.009,-0.073,-0.109,0.000,0.0000,0.0000,0.0000
55.804,-0.009,-0.074,-0.109,0.000,0.0000,0.0000,0.0000
55.854,-0.009,-0.074,-0.109,0.000,0.0000,0.0000,0.0000
55.904,-0.009,-0.074,-0.110,0.000,0.0000,0.0000,0.0000
55.954,-0.009,-0.074,-0.111,0.000,0.0000,0.0000,0.0000
56.004,-0.009,-0.074,-0.111,0.000,0.0000,0.0000,0.0000
56.054,-0.009,-0.074,-0.111,0.000,0.0000,0.0000,0.0000
56.104,-0.009,-0.074,-0.112,0.000,0.0000,0.0000,0.0000
56.154,-0.009,-0.074,-0.112,0.000,0.0000,0.0000,0.0000
56.204,-0.010,-0.074,-0.112,0.000,0.0000,0.0000,0.0000
56.254,-0.010,-0.074,-0.112,0.000,0.0000,0.0000,0.0000
56.304,-0.010,-0.075,-0.112,0.000,0.0000,0.0000,0.0000
56.354,-0.010,-0.075,-0.113,0.000,0.0000,0.0000,0.0000
56.404,-0.010,-0.074,-0.114,0.000,0.0000,0.0000,0.0000
56.454,-0.010,-0.075,-0.114,0.000,0.0000,0.0000,0.0000
56.504,-0.010,-0.075,-0.114,0.000,0.0000,0.0000,0.0000
56.554,-0.010,-0.075,-0.114,0.000,0.0000,0.0000,0.0000
56.604,-0.010,-0.075,-0.114,0.000,0.0000,0.0000,0.0000
56.654,-0.010,-0.075,-0.115,0.000,0.0000,0.0000,0.0000
56.704,-0.010,-0.076,-0.115,0.000,0.0000,0.0000,0.0000
56.754,-0.010,-0.076,-0.115,0.000,0.0000,0.0000,0.0000
56.804,-0.010,-0.077,-0.115,0.000,0.0000,0.0000,0.0000
56.854,-0.010,-0.077,-0.115,0.000,0.0000,0.0000,0.0000
56.904,-0.010,-0.077,-0.115,0.000,0.0000,0.0000,0.0000
56.954,-0.010,-0.077,-0.115,0.000,0.0000,0.0000,0.0000
57.004,-0.010,-0.078,-0.115,0.000,0.0000,0.0000,0.0000
57.054,-0.010,-0.077,-0.115,0.000,0.0000,0.0000,0.0000
57.104,-0.009,-0.077,-0.115,0.000,0.0000,0.0000,0.0000
57.154,-0.009,-0.077,-0.115,0.000,0.0000,0.0000,0.0000
57.204,-0.009,-0.078,-0.116,0.000,0.0000,0.0000,0.0000
57.254,-0.009,-0.079,-0.116,0.000,0.0000,0.0000,0.0000
57.304,-0.009,-0.079,-0.116,0.000,0.0000,0.0000,0.0000
57.354,-0.009,-0.079,-0.116,0.000,0.0000,0.0000,0.0000
57.404,-0.009,-0.080,-0.116,0.000,0.0000,0.0000,0.0000
57.454,-0.009,-0.080,-0.116,0.000,0.0000,0.0000,0.0000
